date,airline_nm,season,season_type,domestic_or_international
20200528,아시아나항공,0,비수기,국내선
20200529,아시아나항공,0,비수기,국내선
20200530,아시아나항공,0,비수기,국내선
20200531,아시아나항공,0,비수기,국내선
20200601,아시아나항공,0,비수기,국내선
20200602,아시아나항공,0,비수기,국내선
20200603,아시아나항공,0,비수기,국내선
20200604,아시아나항공,0,비수기,국내선
20200605,아시아나항공,0,비수기,국내선
20200606,아시아나항공,0,비수기,국내선
20200607,아시아나항공,0,비수기,국내선
20200608,아시아나항공,0,비수기,국내선
20200609,아시아나항공,0,비수기,국내선
20200610,아시아나항공,0,비수기,국내선
20200611,아시아나항공,0,비수기,국내선
20200612,아시아나항공,0,비수기,국내선
20200613,아시아나항공,0,비수기,국내선
20200614,아시아나항공,0,비수기,국내선
20200615,아시아나항공,0,비수기,국내선
20200616,아시아나항공,0,비수기,국내선
20200617,아시아나항공,0,비수기,국내선
20200618,아시아나항공,0,비수기,국내선
20200619,아시아나항공,0,비수기,국내선
20200620,아시아나항공,0,비수기,국내선
20200621,아시아나항공,0,비수기,국내선
20200622,아시아나항공,0,비수기,국내선
20200623,아시아나항공,0,비수기,국내선
20200624,아시아나항공,0,비수기,국내선
20200625,아시아나항공,0,비수기,국내선
20200626,아시아나항공,0,비수기,국내선
20200627,아시아나항공,0,비수기,국내선
20200628,아시아나항공,0,비수기,국내선
20200629,아시아나항공,0,비수기,국내선
20200630,아시아나항공,0,비수기,국내선
20200701,아시아나항공,0,비수기,국내선
20200702,아시아나항공,0,비수기,국내선
20200703,아시아나항공,0,비수기,국내선
20200704,아시아나항공,0,비수기,국내선
20200705,아시아나항공,0,비수기,국내선
20200706,아시아나항공,0,비수기,국내선
20200707,아시아나항공,0,비수기,국내선
20200708,아시아나항공,0,비수기,국내선
20200709,아시아나항공,0,비수기,국내선
20200710,아시아나항공,0,비수기,국내선
20200711,아시아나항공,0,비수기,국내선
20200712,아시아나항공,0,비수기,국내선
20200713,아시아나항공,0,비수기,국내선
20200714,아시아나항공,0,비수기,국내선
20200715,아시아나항공,0,비수기,국내선
20200716,아시아나항공,0,비수기,국내선
20200717,아시아나항공,0,비수기,국내선
20200718,아시아나항공,0,비수기,국내선
20200719,아시아나항공,0,비수기,국내선
20200720,아시아나항공,0,비수기,국내선
20200721,아시아나항공,0,비수기,국내선
20200722,아시아나항공,0,비수기,국내선
20200723,아시아나항공,0,비수기,국내선
20200724,아시아나항공,1,성수기,국내선
20200725,아시아나항공,1,성수기,국내선
20200726,아시아나항공,1,성수기,국내선
20200727,아시아나항공,1,성수기,국내선
20200728,아시아나항공,1,성수기,국내선
20200729,아시아나항공,1,성수기,국내선
20200730,아시아나항공,1,성수기,국내선
20200731,아시아나항공,1,성수기,국내선
20200801,아시아나항공,1,성수기,국내선
20200802,아시아나항공,1,성수기,국내선
20200803,아시아나항공,1,성수기,국내선
20200804,아시아나항공,1,성수기,국내선
20200805,아시아나항공,1,성수기,국내선
20200806,아시아나항공,1,성수기,국내선
20200807,아시아나항공,1,성수기,국내선
20200808,아시아나항공,1,성수기,국내선
20200809,아시아나항공,1,성수기,국내선
20200810,아시아나항공,1,성수기,국내선
20200811,아시아나항공,1,성수기,국내선
20200812,아시아나항공,1,성수기,국내선
20200813,아시아나항공,1,성수기,국내선
20200814,아시아나항공,1,성수기,국내선
20200815,아시아나항공,1,성수기,국내선
20200816,아시아나항공,1,성수기,국내선
20200817,아시아나항공,1,성수기,국내선
20200818,아시아나항공,1,성수기,국내선
20200819,아시아나항공,1,성수기,국내선
20200820,아시아나항공,1,성수기,국내선
20200821,아시아나항공,1,성수기,국내선
20200822,아시아나항공,1,성수기,국내선
20200823,아시아나항공,0,비수기,국내선
20200824,아시아나항공,0,비수기,국내선
20200825,아시아나항공,0,비수기,국내선
20200826,아시아나항공,0,비수기,국내선
20200827,아시아나항공,0,비수기,국내선
20200828,아시아나항공,0,비수기,국내선
20200829,아시아나항공,0,비수기,국내선
20200830,아시아나항공,0,비수기,국내선
20200831,아시아나항공,0,비수기,국내선
20200901,아시아나항공,0,비수기,국내선
20200902,아시아나항공,0,비수기,국내선
20200903,아시아나항공,0,비수기,국내선
20200904,아시아나항공,0,비수기,국내선
20200905,아시아나항공,0,비수기,국내선
20200906,아시아나항공,0,비수기,국내선
20200907,아시아나항공,0,비수기,국내선
20200908,아시아나항공,0,비수기,국내선
20200909,아시아나항공,0,비수기,국내선
20200910,아시아나항공,0,비수기,국내선
20200911,아시아나항공,0,비수기,국내선
20200912,아시아나항공,0,비수기,국내선
20200913,아시아나항공,0,비수기,국내선
20200914,아시아나항공,0,비수기,국내선
20200915,아시아나항공,0,비수기,국내선
20200916,아시아나항공,0,비수기,국내선
20200917,아시아나항공,0,비수기,국내선
20200918,아시아나항공,0,비수기,국내선
20200919,아시아나항공,0,비수기,국내선
20200920,아시아나항공,0,비수기,국내선
20200921,아시아나항공,0,비수기,국내선
20200922,아시아나항공,0,비수기,국내선
20200923,아시아나항공,0,비수기,국내선
20200924,아시아나항공,0,비수기,국내선
20200925,아시아나항공,0,비수기,국내선
20200926,아시아나항공,0,비수기,국내선
20200927,아시아나항공,0,비수기,국내선
20200928,아시아나항공,0,비수기,국내선
20200929,아시아나항공,1,성수기,국내선
20200930,아시아나항공,1,성수기,국내선
20201001,아시아나항공,1,성수기,국내선
20201002,아시아나항공,1,성수기,국내선
20201003,아시아나항공,1,성수기,국내선
20201004,아시아나항공,1,성수기,국내선
20201005,아시아나항공,0,비수기,국내선
20201006,아시아나항공,0,비수기,국내선
20201007,아시아나항공,0,비수기,국내선
20201008,아시아나항공,0,비수기,국내선
20201009,아시아나항공,1,성수기,국내선
20201010,아시아나항공,1,성수기,국내선
20201011,아시아나항공,1,성수기,국내선
20201012,아시아나항공,0,비수기,국내선
20201013,아시아나항공,0,비수기,국내선
20201014,아시아나항공,0,비수기,국내선
20201015,아시아나항공,0,비수기,국내선
20201016,아시아나항공,0,비수기,국내선
20201017,아시아나항공,0,비수기,국내선
20201018,아시아나항공,0,비수기,국내선
20201019,아시아나항공,0,비수기,국내선
20201020,아시아나항공,0,비수기,국내선
20201021,아시아나항공,0,비수기,국내선
20201022,아시아나항공,0,비수기,국내선
20201023,아시아나항공,0,비수기,국내선
20201024,아시아나항공,0,비수기,국내선
20201025,아시아나항공,0,비수기,국내선
20201026,아시아나항공,0,비수기,국내선
20201027,아시아나항공,0,비수기,국내선
20201028,아시아나항공,0,비수기,국내선
20201029,아시아나항공,0,비수기,국내선
20201030,아시아나항공,0,비수기,국내선
20201031,아시아나항공,0,비수기,국내선
20201101,아시아나항공,0,비수기,국내선
20201102,아시아나항공,0,비수기,국내선
20201103,아시아나항공,0,비수기,국내선
20201104,아시아나항공,0,비수기,국내선
